3
5000 1182 1773
0.0165986 -0.012 0.0753447 
-0.00159692 -0.0261576 0.0441875 
-0.00232514  0.011 0.08757860000000001 
0.0145851 0.00227882 0.0938875 
-0.0292524 0.0196799 0.009300050000000001 
-0.0169422 -0.0334245 0.0346071 
0.0104492 -0.0186024  0.008 
0.00340086 -0.0373297 0.0270927 
0.0246457 0.00912376  0.008 
-0.00335909 0.00340382  0.008 
0.011786 -0.00397266 0.0938875 
0.0282717 0.0211027 0.00973919 
-0.000906726 -0.0374538 0.0149358 
-0.0111439 -0.00283976 0.0958875 
0.0107116 -0.00472712 0.08720990000000001 
-0.0133816 0.00658392  0.008 
-0.0158761 0.00526752  0.008 
0.0250649 -0.00652704 0.09038599999999999 
0.0173818 0.000283609  0.008 
-0.00555048 -0.011 0.06365999999999999 
-0.014543 0.0091772 0.00705365 
0.0111727 0.000511861  0.008 
-0.0327784 0.00968746 0.0469681 
0.0178511 0.032926 0.00828007 
-0.0133386 0.031246 0.0435054 
-0.0365089 -0.00398873 0.0109875 
-0.0300887 -0.0055 0.0697777 
-0.0287227 0.00840805 0.0837306 
-0.0313193 0.0205551 0.00628373 
0.000187569 0.007923690000000001  0.008 
-0.0383843 -0.00524208 0.0523103 
0.0405172 -0.008853949999999999 0.0605325 
0.0161418 -0.0331962 0.0404096 
-0.0290023 0.014128 0.0232178 
0.00526242 -0.011 0.0579565 
-0.00205292 -0.011 0.0707721 
0.00490612 0.0069018 0.00190447 
-0.0141197 -0.0258138 0.0441875 
-0.0127493 0.00248745  0.008 
-0.0011604 -0.0130123  0.008 
-0.00133091 -0.01098 0.0560285 
-0.00915434 0.00457678 0.09590750000000001 
-0.0336872 -0.0164329 0.0354689 
-0.0132143 0.0316382  0.008 
0.00147544 0.0374519 0.007869610000000001 
0.0311541 0.0132422 0.0378424 
-0.0244838 -0.028376 0.0130011 
-0.0259052 0.009562899999999999 7.36075e-14 
-0.0275657 0.0221729 7.832860000000001e-14 
-0.018006 0.0305575 0.009695230000000001 
-0.0220895 -0.0169367 0.0399873 
0.0132687 0.0111665 0.0491591 
0.0297442 0.0228022 0.0288403 
-0.00761049 -0.0138484  0.008 
0.00204666 -0.0348323 0.0429353 
0.00219276 0.018816  0.008 
-0.00590522 0.037021 0.009119510000000001 
-0.0283057 0.0197746 8.04306e-14 
0.00451747  0.011 0.080095 
0.0109669 -0.012 0.06322410000000001 
-0.0348325 -0.0055 0.0586562 
0.00138809 0.0354389 0.0097468 
0.0249167 -0.0199969  0.008 
0.0298493 -0.0097625 0.0441857 
0.0359125 -0.0109893 0.0651422 
0.00847941 -0.0048168 0.09612329999999999 
0.00326083 0.00720436 0.0938875 
0.00265882 -0.011 0.0734021 
0.0133152 -0.00781607 0.0938875 
-0.0270501 0.0049515 7.68596e-14 
-0.00859734 -0.0045 -0.00275099 
-0.0155 0.00832478 0.09536020000000001 
-0.0231937 -0.00343401 0.06384960000000001 
0.0333392 0.0171565 0.0209511 
0.0334589 -0.0157564 0.0411226 
