3
5000 876 1314
0.00768936 -0.0101963 0.0274999 
0.00191551 -0.005 -0.00195117 
0.00656992 0.00898415 0.009156060000000001 
0.00220953  0.012 0.0275861 
-0.00564344 -0.01034 0.0060257 
-0.000201819  0.005 0.0122016 
0.00130341 0.0121794 0.0456382 
-0.0009859700000000001  0.005 0.0134344 
0.00279077 -0.0135 0.0494575 
0.00247762 0.00424694 0.000268361 
-0.00231108  0.012 0.0473024 
-0.00423288 -0.00685475 0.0291399 
8.68735e-05  0.005 0.0123561 
0.00606508  0.012 0.00648622 
0.000752777  0.012 0.0391228 
-0.00092787 0.0075 0.0501822 
-0.00182457 0.000827318 -0.00169595 
-0.00120005 -0.012 0.0450205 
0.0074805 0.0075 0.038236 
0.00363706 -0.012 0.0526229 
-0.00482472 -0.00363087 0.0194417 
0.00724244 0.0075 0.0352507 
0.00207359 0.000840489 0.0497929 
-0.00387719 -0.00909194 0.0349684 
0.00163246 -0.005 0.00594228 
-0.00415582 -0.00370212 0.0176578 
-0.00131934 -0.012 0.00323065 
0.00835263 0.0107374 0.0383687 
-0.00471927 0.00858341 0.0211696 
0.000777382 -0.00144696 0.00236814 
-0.00119193 0.00498385 0.0151103 
-0.00279364 -0.012 0.0407176 
-0.00485374 0.0019367 0.0183199 
0.00183479 -0.00249317 0.0451778 
0.00164335 -0.00396087 0.0495923 
0.00609947 -0.012 0.0146889 
-0.00388352 0.010844 0.0348648 
0.00585955 -0.005 0.00634063 
-0.00243841 0.000431431 -0.000515423 
0.00285366 0.00436187 0.0284021 
0.00645605 -0.0119517 0.00729017 
0.000169245  0.012 0.0333515 
0.000584891  0.012 -0.00373819 
0.00115795 0.0075 0.0456217 
-0.00385094 -0.008870940000000001 0.0353986 
0.00248562 -0.012 0.0412303 
-0.00406573  0.005 0.00705421 
-0.000968706 -0.0075 0.0336613 
0.00376301 -0.0075 0.045062 
-0.000344984 -0.0103285 -0.00596958 
0.00436286 -0.005 0.00291894 
0.008040159999999999 0.00757682 0.0332483 
-0.00553169 0.00607067 -0.00228235 
-0.000302818 0.012424 0.00237526 
0.00403293 0.00360632 0.0172252 
0.0051645 0.0075 0.0381107 
-0.00422283 -0.0110738 0.0293046 
0.00468061 -0.0075 0.0433688 
0.00609786 0.00532642 0.0014207 
0.00705824 -0.00992637 0.017158 
-0.00151128 -0.012 0.00295234 
0.000687508 -0.00673677 -0.0059402 
-0.00227215 0.00955218 0.0504425 
0.00743928 0.00096685 0.0234019 
-0.000166108 -0.012 0.0437193 
0.00681877  0.012 0.0258103 
-0.00216836  0.012 0.0404645 
0.00541464 -0.012 0.0132792 
0.008529139999999999 -0.00946921 0.041261 
0.00259629 -0.0075 0.0392531 
-0.00595224 0.0104045 0.000965473 
0.008841460000000001 -0.00797199 0.046379 
0.00381293 -0.00971459 -0.00462899 
