3
5000 4778 7167
0.0137221 0.0259786 0.0604707 
-0.0209832 -0.0310672 0.00810605 
-0.0348644 -0.01617 0.0238476 
-0.0131376 -0.035089 0.0238122 
-0.00566156 -0.000205914 0.0978875 
-0.0396561 0.00948241 0.0445202 
-0.00208324 0.0157347 0.08565449999999999 
0.0239938 -0.0247082 0.0507506 
0.00164439 -0.035558 0.0432241 
0.0387258 -0.01144 0.0473632 
-0.00719216 -0.0367274 0.0256292 
-0.0056846 -0.000312272 0.0978875 
0.0265067 -0.0242485 0.0479931 
0.00458165 -0.0371463 0.0158173 
-0.0304424 0.0219565 0.0106582 
0.0277697 0.0133088 0.0738275 
0.00159208 0.013231 0.0909953 
0.0141583 0.0227046 -0.00128294 
0.0307922 0.0109657 0.0754589 
-0.00910532 -0.0238445 0.0681104 
0.0199363 0.000457651 -0.00203474 
0.0264631 0.0146336 0.072348 
0.0321465 -0.0197386 0.0186804 
-0.0355978 0.00382601 -0.000191399 
0.0143894 -0.0346228 0.0299709 
-0.030898 0.010057 0.0775614 
0.00534837 0.0371012 0.0311173 
-0.0124768 0.0352467 0.000224982 
-0.00739609 -0.0165356 0.0839461 
0.00290995 0.0355506 0.0430508 
-0.0164236 0.0184212 0.07613010000000001 
0.0248333 0.0154457 -0.000985636 
-0.0319468 0.0169371 0.0590291 
0.0129922 -0.0234049 0.06736490000000001 
-0.0243336 -0.0284652 0.0334215 
0.0336016 -0.0179324 0.0334157 
0.00291014 -0.0115706 0.0945371 
-0.0197401 -0.023783 0.0588868 
-0.00920872 0.0168377 0.08330170000000001 
0.0379383 0.0124203 0.0431632 
0.008667619999999999 0.0343746 0.0438273 
-0.00738716 -0.0366888 0.023822 
0.0192886 0.0321446 0.021418 
-0.0410382 0.00113174 0.0458679 
0.0208812 -0.00109581 0.0951694 
-0.00656283 0.0185139 -0.00213847 
-0.0399938 0.00974617 0.0631265 
0.0379775 0.0122793 0.0591398 
0.0380732 0.00651059 0.072329 
-0.0179127 -0.00677807 -0.00219912 
-0.0184199 -0.0239209 0.0602083 
0.0201951 0.0227954 -0.000835934 
0.0417159 -0.00395528 0.0538442 
0.00190159 0.031208 0.0526477 
-0.0242875 0.0231448 0.0542258 
0.0248655 0.0143168 0.0753479 
0.0165373 0.00373837 0.0974223 
0.0287912 0.0226549 0.0479133 
-0.0367128 -0.00774554 0.00148422 
0.0138415 0.0194504 0.0762758 
0.00623137 0.0369472 0.0161955 
-0.037902 -0.009351409999999999 0.06951110000000001 
-0.0305523 0.0218155 0.0196319 
0.00588437 -0.0116799 -0.00292116 
0.0168227 0.0144876 -0.00183049 
0.00183943 -0.0359601 -0.000175898 
-0.0193591 -0.0321078 0.0305206 
-0.0382798 -0.011869 0.0600297 
0.0159107 0.0139004 0.0878308 
0.0403207 0.00938163 0.0633384 
0.0288074 0.00393364 0.0857267 
0.020318 0.0209941 0.0650425 
-0.0253793 -0.017927 0.0656709 
0.0333499 0.0171421 0.00242303 
-0.0235967 0.0179665 0.06804200000000001 
0.0356675 -0.00466702 0.0762544 
-0.0360137 -0.0149211 0.0467308 
0.0193857 0.0320696 0.00517179 
0.00431221 -0.0351957 -0.000231457 
0.00257811 -0.0373677 0.0234772 
-0.0157422 -0.0210942 0.07039670000000001 
-0.0303746 -0.0219571 0.0394057 
-0.00352235 -0.0132764 0.09089849999999999 
0.0192633 0.0153421 0.080262 
-0.0238896 -0.0124575 0.081317 
-0.0243113 -0.00298257 -0.00151575 
0.0393436 -0.007935599999999999 0.0330757 
-0.00897421 -0.0232933 0.06935379999999999 
0.0123288 0.0347162 0.0403434 
-0.0256524 -0.0273358 0.0126195 
-0.0237978 -0.0289664 0.0257645 
-0.0126561 0.00544556 0.0978875 
-0.0391516 -0.00571651 0.0248407 
0.008716689999999999 -0.0159384 0.08522 
-0.0156855 0.0340452 0.0224481 
-0.0178422 0.0124217 0.0891318 
-0.036642 0.009744269999999999 0.00649691 
-0.00930022 -0.0362726 0.0132952 
0.0232309 0.0294272 0.0252898 
-0.0405357 0.00486213 0.0398874 
-0.0369766 0.0137219 0.0433717 
0.0345927 0.00355561 0.0777385 
0.0393694 0.00658476 0.0298602 
-0.0411037 0.008041599999999999 0.0566251 
-0.0214903 -0.0153877 0.0773645 
-0.0417789 -0.00477598 0.06689829999999999 
-0.0401929 0.00404896 0.0357336 
-0.0333865 0.0179699 0.0144749 
-0.035096 0.0160752 0.0441162 
0.0166575 -0.0233633 0.0637322 
0.0389905 -0.0100072 0.0659771 
-0.00392027 0.0242846 -0.00154178 
-0.0293585 0.0155803 0.0659844 
-0.0193504 -0.0321039 0.0183269 
-0.00623243 -0.0244281 0.06711010000000001 
0.0161765 -0.0069375 0.09758409999999999 
0.0231673 0.0294479 0.0379718 
-0.0229896 0.0041022 0.09344379999999999 
-0.0149665 -0.0340457 -2.86852e-05 
-0.0352759 0.0135734 0.00623361 
0.0138283 -0.0348478 0.0118574 
-0.00631351 -0.0332349 -0.000427867 
-0.0367168 -0.0100217 0.008197869999999999 
0.0266176 0.0263623 0.0173121 
-0.0269417 0.0259941 0.0071402 
0.0123528 -0.0226754 0.0695791 
-0.0419592 -0.0032207 0.0568871 
-0.0363328 -0.013511 0.0211901 
-0.0107095 -0.03593 0.013841 
0.009734629999999999 0.0361764 0.0140024 
0.0336747 -0.0069883 0.0781969 
0.03798 -0.0113812 0.0316842 
0.020352 0.0314606 0.0244826 
-0.0371623 -0.004984 2.12418e-05 
-0.040279 -0.00916587 0.0651678 
0.00206051 -9.80506e-05 0.0978875 
0.0391347 -0.0042955 0.0228177 
0.0266952 0.0150039 -0.000813461 
0.0303519 0.0220179 0.0312915 
0.0270444 0.00851265 -0.00108833 
0.0118171 -0.0174097 0.0819897 
0.0273165 0.00187405 -0.00117379 
-0.0372064 0.00756179 0.00681192 
-0.0284395 -0.0177206 0.0619442 
-0.0252453 0.0276277 0.0342587 
0.0409974 -0.00744194 0.0521172 
-0.0232108 0.0149548 -0.00117638 
0.00587644 -0.0370057 0.0324488 
0.0213522 0.0307537 0.0298427 
-0.0101203 0.0351271 0.041253 
0.0351199 0.0106967 0.0701315 
0.0223092 0.0301249 0.0163588 
-0.0109658 0.0358276 0.0304019 
0.0257003 0.0155923 -0.00088612 
-0.0294448 0.00486652 -0.0009073 
0.0277583 -0.0225759 0.0505947 
-0.00835282 0.0295206 0.0554008 
-0.030642 0.0216671 0.0347374 
0.0412344 -0.00684713 0.0526083 
-0.0177831 0.0329343 0.0365038 
3.94261e-05 0.0374269 0.00686814 
0.0192943 0.0142098 -0.00161791 
0.0214652 -0.0241179 0.0557196 
-0.0129961 0.0168217 0.0830432 
0.0236029 -0.0174709 -0.000966328 
0.0217697 -0.0304586 0.031345 
-0.008892799999999999 -0.026266 -0.00116514 
-0.0351429 -0.0158394 0.0535365 
-0.0217556 -0.0209671 -0.0008653139999999999 
-0.0290482 0.0236391 0.024832 
-0.0144147 -0.0345666 0.00962315 
-0.0402512 -0.00053841 0.0363435 
-0.00583164 -0.00570544 0.0978875 
-0.0111582 0.00444653 0.0978875 
-0.00681202 -0.0368066 0.0155603 
0.00123576 -0.028996 -0.00101354 
-0.0238244 0.0288428 0.00322891 
0.0194372 0.0183747 0.0726159 
-0.039207 -0.00443661 0.023783 
0.0205532 -0.00789249 0.0944769 
0.018916 -0.0114327 0.0902646 
0.028364 -0.0244321 0.0315182 
0.0058007 -0.0256684 0.06446449999999999 
-0.00645759 -0.0071688 -0.003 
0.0322894 0.0192359 0.0493189 
-0.0203353 -0.0314662 0.0282501 
0.00114128 0.0226635 0.07087450000000001 
-0.0355964 0.0154459 0.0456104 
0.0142148 -0.0346932 0.0239198 
0.0226389 0.0265525 0.0480484 
-0.0265536 0.008778080000000001 0.0861287 
0.0323347 0.0112791 0.0725437 
0.008272120000000001 -0.0286278 0.0575406 
0.0413611 -0.00710853 0.0553545 
0.0130061 -0.0126554 0.09222320000000001 
0.0316121 0.013907 0.067019 
0.00985662 -0.0233167 0.0691697 
-0.0354507 0.0133469 0.00737054 
0.02991 -0.0133604 0.070733 
-0.0403793 -0.00584762 0.0397479 
0.0163907 0.0336897 0.0128652 
-0.0352474 0.0158943 0.040589 
0.0359123 0.013911 0.0602348 
0.0242127 -0.0285885 0.00235667 
-0.0177196 0.0329821 0.00404586 
0.00715291 -0.0319504 -0.0005646820000000001 
0.0302907 0.022081 0.0116035 
0.00438027 0.0141457 0.0890442 
0.0397603 -0.00842674 0.0405012 
-0.020531 0.0313534 0.0223124 
-0.0340832 0.00976292 0.073838 
-0.0280366 0.014204 -0.000725451 
0.0190582 0.0225744 0.0627279 
0.010122 0.0360394 0.00698006 
0.038452 -0.0019238 0.013301 
0.00455737 0.0346279 -0.000295864 
0.0326456 -0.00137111 -0.000552114 
0.0140622 -0.0140623 0.08902210000000001 
0.00150606 0.0332445 0.0483035 
-0.0295535 0.0144866 0.0684303 
0.0115435 0.0355392 0.0383883 
0.0274337 -0.0125061 0.0762853 
0.0343804 -0.0166846 0.0169236 
-0.0286671 -0.0240834 0.0108945 
-0.0229814 0.0183305 -0.000965313 
0.008381400000000001 0.0331946 0.0467419 
0.0368637 0.00432995 0.0746028 
0.0357974 0.00807156 0.0742018 
-0.0307105 0.0210798 -1.87608e-05 
-0.0341407 -0.0160896 0.00531657 
0.000230893 -0.0342903 0.0460728 
0.0232331 0.016118 0.0731367 
-0.022897 -0.0296745 0.0275442 
0.0204523 -0.0127454 -0.00160144 
-0.037162 -0.0074238 0.00588005 
0.0229286 -0.0254696 0.0503356 
-0.0267419 0.0262715 0.0306714 
0.0107823 -0.009246030000000001 -0.00278592 
-0.007907910000000001 -0.0365787 0.02852 
0.0100362 0.036116 0.0303068 
-0.0078263 0.0009830240000000001 -0.003 
0.0416694 -0.00688811 0.0584179 
0.0342014 0.0170587 0.022135 
-0.0166102 -0.025329 -0.00085747 
0.0318418 0.019891 0.00278633 
0.0201838 0.0247685 0.0558796 
-0.0199445 -0.0317253 0.0119532 
0.00280621 0.0184284 0.0799084 
-0.03261 -0.018684 0.00552222 
0.0046631 -0.0330446 -0.000483856 
0.0254029 -0.0274317 0.000336649 
-0.0209954 -0.0121368 -0.00158319 
0.014877 0.00473244 -0.00261694 
0.0367882 -0.0104254 0.011027 
-0.0009888659999999999 -0.0168358 -0.00246806 
-0.00633286 -0.00454474 0.0978875 
0.028827 0.0238924 0.0275451 
0.0181745 -0.0152829 0.08171730000000001 
-0.042442 -0.00217021 0.06284729999999999 
-0.00304353 0.0140584 0.0892303 
-0.0402342 0.0090098 0.0499905 
